overhang=1 fmax=1 | h: len=23 eps=-1 dl=1 k=-5 lo=-5 a=[-1, -5, 1, 1, -1] | h*: len=21 lo=-5 a=[-1, -1, -1, 1, 1, -4] | f: lo=-4 [1, 0, -1]
overhang=0 fmax=1 | h: len=17 eps=-1 dl=1 k=-5 lo=-5 a=[-1, -1, -1, 1, -3] | h*: len=15 lo=-5 a=[-1, -1, 3, -1, 1] | f: lo=-3 [1]
overhang=0 fmax=1 | h: len=17 eps=-1 dl=1 k=-5 lo=-5 a=[1, -1, 3, 1, 1] | h*: len=15 lo=-5 a=[-3, 1, -1, 1, 1] | f: lo=-5 [-1]
overhang=2 fmax=1 | h: len=27 eps=-1 dl=1 k=-5 lo=-5 a=[-1, 1, 1, -5, -3] | h*: len=25 lo=-5 a=[-1, 1, 1, -1, -1, 2, 4] | f: lo=-2 [1, 1]
overhang=2 fmax=1 | h: len=27 eps=-1 dl=1 k=-5 lo=-6 a=[-4, 1, 1, 1, -3, 1] | h*: len=25 lo=-5 a=[-1, 1, -1, -1, -1, 2, 4] | f: lo=-6 [1, 0, -1, -1, 1, 1]
overhang=3 fmax=1 | h: len=29 eps=-1 dl=1 k=-4 lo=-4 a=[-1, 5, 3, -3] | h*: len=27 lo=-4 a=[-1, 1, 1, -1, -2, 2, 4] | f: lo=-3 [-1, -1, 1, 1]
overhang=1 fmax=1 | h: len=21 eps=-1 dl=1 k=-4 lo=-4 a=[-1, 1, 5, -1] | h*: len=19 lo=-4 a=[-1, 1, 1, 1, -4] | f: lo=-2 [-1]
overhang=1 fmax=1 | h: len=21 eps=-1 dl=1 k=-4 lo=-4 a=[-1, 3, 3, 3] | h*: len=19 lo=-4 a=[-1, -1, 1, 1, -4] | f: lo=-3 [-1, -1]
overhang=0 fmax=1 | h: len=15 eps=-1 dl=1 k=-4 lo=-4 a=[-1, -1, 1, -3] | h*: len=13 lo=-4 a=[-1, 3, -1, 1] | f: lo=-3 [1]
overhang=0 fmax=1 | h: len=15 eps=-1 dl=1 k=-4 lo=-4 a=[1, -1, 3, 1] | h*: len=13 lo=-4 a=[-3, 1, -1, 1] | f: lo=-4 [-1]
overhang=3 fmax=1 | h: len=29 eps=-1 dl=1 k=-4 lo=-4 a=[3, -3, -5, 1] | h*: len=27 lo=-7 a=[-4, -2, 2, 1, -1, -1, 1] | f: lo=-7 [-1, -1, 1, 1]
overhang=4 fmax=2 | h: len=31 eps=-1 dl=1 k=-3 lo=-3 a=[1, 1, 1, -2, -2, 2, 4] | h*: len=29 lo=-7 a=[4, 2, -2, -2, 1, 1, 1] | f: lo=-7 [1, 1, -1, -2, 0, 2, 1, -1, -1]
overhang=4 fmax=2 | h: len=31 eps=-1 dl=1 k=-3 lo=-3 a=[1, 9, 1] | h*: len=29 lo=-7 a=[4, 2, -2, -2, 1, 1, 1] | f: lo=-7 [1, 1, -1, -2]
overhang=2 fmax=1 | h: len=25 eps=-1 dl=1 k=-3 lo=-3 a=[3, 1, 1, -4] | h*: len=23 lo=-5 a=[-4, -2, 1, 1, -1] | f: lo=-5 [-1, -1, 0, 1]
overhang=2 fmax=1 | h: len=25 eps=-1 dl=1 k=-3 lo=-3 a=[3, 5, -1] | h*: len=23 lo=-5 a=[-4, -2, 1, 1, -1] | f: lo=-5 [-1, -1]
overhang=2 fmax=1 | h: len=23 eps=-1 dl=1 k=-3 lo=-3 a=[-1, 3, -1, -4] | h*: len=21 lo=-5 a=[-4, -2, 1, 1, 1] | f: lo=-5 [-1, -1, 1, 1]
overhang=2 fmax=1 | h: len=23 eps=-1 dl=1 k=-3 lo=-3 a=[3, 5, 1] | h*: len=21 lo=-5 a=[-4, -2, 1, 1, 1] | f: lo=-5 [-1, -1]
overhang=1 fmax=1 | h: len=19 eps=-1 dl=1 k=-3 lo=-4 a=[-4, 1, 1, -1] | h*: len=17 lo=-3 a=[-1, 1, 1, -4] | f: lo=-4 [1, 0, -1]
overhang=1 fmax=1 | h: len=19 eps=-1 dl=1 k=-3 lo=-3 a=[-1, 5, -1] | h*: len=17 lo=-3 a=[-1, 1, 1, -4] | f: lo=-2 [-1]
overhang=1 fmax=1 | h: len=17 eps=-1 dl=1 k=-2 lo=-2 a=[3, -3] | h*: len=15 lo=-2 a=[-1, -1, -4] | f: lo=-2 [-1]
overhang=2 fmax=1 | h: len=21 eps=-1 dl=1 k=-2 lo=-2 a=[3, 5] | h*: len=19 lo=-4 a=[-4, -2, 1, 1] | f: lo=-4 [-1, -1]
overhang=2 fmax=1 | h: len=21 eps=-1 dl=1 k=-2 lo=-2 a=[-5, -3] | h*: len=19 lo=-2 a=[-1, -1, 2, 4] | f: lo=-2 [1, 1]
overhang=4 fmax=2 | h: len=29 eps=-1 dl=1 k=-2 lo=-2 a=[1, 9] | h*: len=27 lo=-6 a=[4, 2, -2, -2, 1, 1] | f: lo=-6 [1, 1, -1, -2]
overhang=4 fmax=2 | h: len=29 eps=-1 dl=1 k=-2 lo=-2 a=[-9, -1] | h*: len=27 lo=-2 a=[-1, -1, 2, 2, -2, -4] | f: lo=-2 [2, 1, -1, -1]
overhang=3 fmax=1 | h: len=23 eps=-1 dl=1 k=-1 lo=-3 a=[4, 2, -3] | h*: len=21 lo=-1 a=[-1, -2, 2, 4] | f: lo=-3 [-1, -1, 1, 1]
overhang=1 fmax=1 | h: len=17 eps=-1 dl=1 k=-1 lo=-3 a=[4, 2, 1] | h*: len=13 lo=-1 a=[-1, -4] | f: lo=-3 [-1, -1]
overhang=3 fmax=1 | h: len=23 eps=-1 dl=1 k=-1 lo=-1 a=[3, -2, -4] | h*: len=21 lo=-4 a=[-4, -2, 2, 1] | f: lo=-4 [-1, -1, 1, 1]
overhang=2 fmax=1 | h: len=19 eps=-1 dl=1 k=-1 lo=-2 a=[-4, -3] | h*: len=17 lo=-1 a=[-1, 2, 4] | f: lo=-2 [1, 1]
overhang=2 fmax=1 | h: len=19 eps=-1 dl=1 k=-1 lo=-1 a=[3, 4] | h*: len=17 lo=-3 a=[-4, -2, 1] | f: lo=-3 [-1, -1]
overhang=4 fmax=2 | h: len=27 eps=-1 dl=1 k=-1 lo=-2 a=[-8, -1] | h*: len=25 lo=-1 a=[-1, 2, 2, -2, -4] | f: lo=-2 [2, 1, -1, -1]
overhang=4 fmax=2 | h: len=27 eps=-1 dl=1 k=-1 lo=-1 a=[1, 8] | h*: len=25 lo=-5 a=[4, 2, -2, -2, 1] | f: lo=-5 [1, 1, -1, -2]
overhang=3 fmax=1 | h: len=25 eps=-1 dl=1 k=0 lo=-2 a=[4, 2, -4] | h*: len=23 lo=0 a=[-2, -2, 2, 4] | f: lo=-2 [-1, -1, 1, 1]
overhang=3 fmax=1 | h: len=21 eps=-1 dl=1 k=0 lo=-3 a=[4, 2, -2] | h*: len=19 lo=0 a=[-2, 2, 4] | f: lo=-3 [-1, -1, 1, 1]
overhang=1 fmax=1 | h: len=15 eps=-1 dl=1 k=0 lo=0 a=[-2, 4] | h*: len=13 lo=-1 a=[-4] | f: lo=-1 [-1]
overhang=3 fmax=1 | h: len=25 eps=-1 dl=1 k=0 lo=-1 a=[4, -2, -4] | h*: len=23 lo=-4 a=[-4, -2, 2, 2] | f: lo=-4 [-1, -1, 1, 1]
overhang=1 fmax=1 | h: len=15 eps=-1 dl=1 k=0 lo=-2 a=[-4, 2] | h*: len=13 lo=0 a=[4] | f: lo=-2 [1]
overhang=3 fmax=1 | h: len=21 eps=-1 dl=1 k=0 lo=0 a=[2, -2, -4] | h*: len=19 lo=-3 a=[-4, -2, 2] | f: lo=-3 [-1, -1, 1, 1]
overhang=1 fmax=1 | h: len=14 eps=1 dl=0 k=-1 lo=-1 a=[-1, 4] | h*: len=12 lo=-2 a=[-4, 1] | f: lo=-2 [-1]
overhang=2 fmax=1 | h: len=18 eps=1 dl=0 k=-1 lo=-1 a=[3, 4] | h*: len=16 lo=-3 a=[-4, -2, 1] | f: lo=-3 [-1, -1]
overhang=4 fmax=2 | h: len=26 eps=1 dl=0 k=-1 lo=-1 a=[1, 8] | h*: len=24 lo=-5 a=[4, 2, -2, -2, 1] | f: lo=-5 [1, 1, -1, -2]
overhang=4 fmax=2 | h: len=26 eps=1 dl=0 k=0 lo=-2 a=[8] | h*: len=24 lo=0 a=[-2, -2, 2, 4] | f: lo=-2 [-2, -1, 1, 1]
overhang=2 fmax=1 | h: len=17 eps=1 dl=1 k=0 lo=0 a=[-2, -4] | h*: len=15 lo=-2 a=[4, 2] | f: lo=-2 [1, 1]
overhang=2 fmax=1 | h: len=17 eps=1 dl=1 k=0 lo=-2 a=[-4, -2] | h*: len=15 lo=0 a=[2, 4] | f: lo=-2 [1, 1]
